Gender, Age, Job, Zodiac, AvgPostLength, AvgWordLength, AvgPostFrequency, NumURL, NumInternetWords, NumAdjectives, Num_the, Num_i, Num_and, Num_him, Num_of 
female, 27, indUnk, Leo, 1330.918367, 4.042336, 11.265306, 0.055600, 0.000000, 0.028327, 0.042646, 0.039422, 0.059009, 0.046241, 0.018038 
male, 25, Education, Leo, 11913.893805, 4.344642, 4.486726, 0.021654, 0.000094, 0.033066, 0.069533, 0.007794, 0.054884, 0.012024, 0.021819 
female, 16, indUnk, Leo, 696.516484, 3.861050, 3.049451, 0.060368, 0.001614, 0.015595, 0.038012, 0.046296, 0.045383, 0.057170, 0.010813 
male, 14, indUnk, Gemini, 831.500000, 3.811306, 12.916667, 0.076012, 0.000382, 0.016043, 0.032086, 0.064553, 0.051948, 0.072193, 0.011459 
female, 17, Student, Leo, 152.252525, 3.962408, 5.464646, 0.047319, 0.000263, 0.032860, 0.043113, 0.033386, 0.055205, 0.045216, 0.017876 
male, 23, indUnk, Leo, 618.797468, 4.112476, 1.544304, 0.041474, 0.000673, 0.030201, 0.041558, 0.022462, 0.046185, 0.026331, 0.015058 
male, 37, Internet, Taurus, 1268.942529, 4.218978, 6.413793, 0.046050, 0.000038, 0.031681, 0.054687, 0.027133, 0.053655, 0.030191, 0.018000 
female, 17, Student, Libra, 269.949402, 3.879414, 0.000000, 0.046841, 0.000886, 0.027142, 0.028557, 0.037137, 0.047039, 0.044897, 0.011872 
female, 26, indUnk, Gemini, 663.636364, 4.655612, 0.636364, 0.033801, 0.000000, 0.046556, 0.054847, 0.000638, 0.051020, 0.005740, 0.017857 
male, 25, Technology, Virgo, 1619.041667, 4.068796, 22.500000, 0.035079, 0.000524, 0.031414, 0.037382, 0.021466, 0.052461, 0.029110, 0.016126 
male, 25, indUnk, Leo, 121.705882, 3.721223, 31.588235, 0.079137, 0.000000, 0.023381, 0.019784, 0.041367, 0.034173, 0.050360, 0.012590 
male, 15, Student, Leo, 1207.573643, 4.027691, 2.139535, 0.046824, 0.000582, 0.021964, 0.042274, 0.034918, 0.052849, 0.044342, 0.013329 
female, 24, Student, Leo, 3405.333333, 4.076616, 6.000000, 0.069433, 0.000399, 0.034318, 0.040303, 0.053871, 0.057861, 0.060255, 0.024342 
male, 25, Advertising, Scorpio, 1321.444444, 4.048681, 30.833333, 0.056681, 0.000000, 0.035234, 0.036596, 0.043064, 0.056340, 0.049532, 0.025362 
male, 25, Science, Aries, 202.167411, 4.185738, 0.000000, 0.056844, 0.000139, 0.029994, 0.041640, 0.024864, 0.051484, 0.029393, 0.021629 
female, 23, LawEnforcement-Security, Scorpio, 933.818182, 4.313248, 1.909091, 0.062146, 0.000210, 0.036532, 0.028134, 0.034642, 0.056897, 0.040731, 0.017636 
female, 24, indUnk, Gemini, 612.931818, 4.100502, 1.340909, 0.067356, 0.000000, 0.038163, 0.037403, 0.048958, 0.035122, 0.050935, 0.019918 
female, 24, indUnk, Capricorn, 471.742574, 4.281247, 0.801980, 0.052835, 0.000180, 0.036122, 0.045197, 0.023991, 0.043760, 0.028664, 0.019678 
male, 16, Student, Virgo, 976.406250, 4.331962, 0.776042, 0.040623, 0.000208, 0.035678, 0.054118, 0.024402, 0.052454, 0.028746, 0.025811 
female, 26, Arts, Aquarius, 834.590909, 3.822090, 2.045455, 0.071452, 0.000104, 0.021528, 0.035318, 0.055927, 0.054556, 0.057731, 0.013704 
male, 33, Arts, Capricorn, 1579.550584, 4.024951, 0.871595, 0.057046, 0.000407, 0.026121, 0.046809, 0.043239, 0.052341, 0.045669, 0.017738 
male, 26, Science, Libra, 763.000000, 4.329955, 1.214286, 0.047021, 0.000000, 0.040130, 0.049047, 0.034455, 0.047831, 0.038508, 0.026348 
female, 44, Technology, Taurus, 580.333333, 4.215496, 177.333333, 0.041162, 0.002421, 0.033898, 0.019370, 0.033898, 0.043584, 0.041162, 0.012107 
female, 27, Communications-Media, Sagittarius, 587.900000, 3.812581, 0.000000, 0.086900, 0.000000, 0.033074, 0.021401, 0.067445, 0.052529, 0.068742, 0.012322 
female, 17, Non-Profit, Cancer, 1269.718750, 4.050947, 16.875000, 0.047757, 0.000798, 0.025324, 0.035294, 0.036291, 0.053938, 0.051844, 0.010668 
male, 16, indUnk, Scorpio, 8136.296296, 4.372611, 10.000000, 0.032832, 0.000020, 0.032186, 0.070780, 0.019646, 0.050657, 0.025179, 0.028364 
male, 24, indUnk, Virgo, 1964.285714, 3.957974, 0.000000, 0.050566, 0.000288, 0.022165, 0.035598, 0.038284, 0.051526, 0.044233, 0.015832 
male, 17, indUnk, Libra, 20540.384615, 3.925914, 29.846154, 0.045842, 0.000338, 0.020539, 0.024891, 0.038888, 0.031228, 0.049224, 0.009116 
female, 25, Student, Aries, 1582.600000, 4.193429, 0.000000, 0.063593, 0.000132, 0.034049, 0.043190, 0.046370, 0.064653, 0.047032, 0.027954 
female, 23, indUnk, Libra, 1857.324324, 4.407453, 2.756757, 0.043163, 0.000128, 0.037968, 0.045344, 0.031875, 0.048679, 0.033415, 0.021036 
male, 24, Technology, Virgo, 500.733333, 4.354203, 4.400000, 0.071884, 0.000000, 0.026667, 0.028986, 0.033043, 0.055072, 0.034203, 0.025507 
male, 23, Consulting, Gemini, 1700.260870, 3.994134, 3.223602, 0.046559, 0.000496, 0.023710, 0.035091, 0.034113, 0.045246, 0.042299, 0.017378 
female, 26, Education, Sagittarius, 280.428571, 4.380067, 12.214286, 0.040164, 0.000000, 0.018966, 0.037560, 0.020454, 0.036073, 0.023057, 0.008925 
male, 23, Internet, Aries, 539.625000, 4.267919, 15.562500, 0.060801, 0.000494, 0.019773, 0.050914, 0.009392, 0.033613, 0.015818, 0.013841 
male, 23, Internet, Aries, 318.285714, 3.829495, 3.114286, 0.047301, 0.000069, 0.020213, 0.027226, 0.037057, 0.042420, 0.045858, 0.009625 
female, 17, Student, Leo, 982.449541, 4.126508, 1.366972, 0.053794, 0.000501, 0.030750, 0.040576, 0.037995, 0.044083, 0.043582, 0.015414 
male, 23, Internet, Capricorn, 329.000000, 4.249077, 61.857143, 0.073801, 0.000000, 0.029520, 0.036900, 0.012915, 0.047970, 0.018450, 0.011070 
male, 33, Internet, Virgo, 441.313725, 4.174147, 1.509804, 0.036907, 0.000185, 0.024666, 0.042099, 0.016135, 0.045623, 0.021142, 0.017619 
female, 35, Education, Leo, 854.442857, 4.128171, 3.907143, 0.048349, 0.000104, 0.031163, 0.046140, 0.027712, 0.049004, 0.032509, 0.019153 
male, 16, Student, Virgo, 1271.000000, 4.175035, 9.571429, 0.043641, 0.000000, 0.036133, 0.039418, 0.028156, 0.055842, 0.033318, 0.018301 
male, 25, Student, Cancer, 796.900000, 4.374108, 7.457143, 0.040539, 0.000078, 0.033325, 0.053007, 0.014506, 0.046499, 0.018192, 0.025484 
female, 16, indUnk, Aries, 1464.444444, 3.924176, 11.888889, 0.048035, 0.000298, 0.028682, 0.031064, 0.033942, 0.052898, 0.045157, 0.016475 
female, 17, Law, Scorpio, 649.863636, 4.253794, 2.727273, 0.028265, 0.000893, 0.036001, 0.044630, 0.018744, 0.039572, 0.023802, 0.021125 
female, 15, Student, Libra, 637.206897, 3.922522, 9.344828, 0.055933, 0.000000, 0.025260, 0.030567, 0.043727, 0.047018, 0.054553, 0.014434 
male, 36, Communications-Media, Taurus, 1095.325581, 4.349340, 3.116279, 0.048758, 0.000000, 0.036568, 0.056238, 0.031305, 0.054853, 0.036938, 0.023086 
male, 16, indUnk, Sagittarius, 424.491071, 4.277758, 0.000000, 0.036126, 0.000135, 0.042604, 0.039950, 0.020155, 0.051242, 0.026453, 0.018535 
male, 16, Student, Aries, 815.400000, 4.383871, 0.200000, 0.069892, 0.002151, 0.029032, 0.063441, 0.032258, 0.039785, 0.034409, 0.013978 
female, 34, indUnk, Taurus, 336.708333, 3.774923, 0.757353, 0.074137, 0.000192, 0.018905, 0.036546, 0.054710, 0.050918, 0.056578, 0.014619 
female, 23, Student, Scorpio, 993.495536, 4.210842, 2.401786, 0.051088, 0.000303, 0.037294, 0.044882, 0.035213, 0.048988, 0.041003, 0.021570 
female, 24, Accounting, Pisces, 1468.080460, 4.240331, 4.482759, 0.052588, 0.000066, 0.037781, 0.048006, 0.035723, 0.050729, 0.039640, 0.022443 
male, 26, LawEnforcement-Security, Taurus, 6891.500000, 3.857543, 0.000000, 0.054856, 0.002799, 0.020151, 0.065211, 0.038903, 0.059614, 0.047299, 0.013154 
male, 16, indUnk, Libra, 352.800000, 4.116686, 3.100000, 0.028005, 0.001167, 0.031505, 0.044341, 0.011669, 0.043174, 0.011669, 0.014002 
male, 16, Student, Capricorn, 1511.322581, 4.077782, 0.000000, 0.042184, 0.000203, 0.030463, 0.037774, 0.029709, 0.047435, 0.036149, 0.017494 
male, 24, Internet, Scorpio, 2495.864865, 4.204088, 1.216216, 0.046117, 0.000046, 0.029364, 0.044432, 0.020850, 0.050669, 0.025175, 0.023810 
male, 17, Student, Leo, 414.005025, 3.839812, 2.557789, 0.043438, 0.000466, 0.020414, 0.038544, 0.029223, 0.046188, 0.036353, 0.017571 
female, 15, indUnk, Scorpio, 742.078125, 3.807665, 8.156250, 0.064379, 0.005291, 0.023811, 0.028862, 0.050669, 0.052994, 0.063577, 0.013629 
male, 15, Arts, Aquarius, 972.507692, 4.081945, 0.753846, 0.048431, 0.000129, 0.028865, 0.053791, 0.032804, 0.049012, 0.041457, 0.022666 
female, 40, Law, Gemini, 759.976331, 4.958536, 3.171598, 0.021929, 0.000039, 0.045556, 0.066366, 0.000927, 0.045518, 0.001390, 0.027527 
male, 23, Engineering, Aries, 331.285714, 4.155914, 4.142857, 0.064516, 0.000000, 0.012545, 0.044803, 0.025090, 0.035842, 0.034050, 0.023297 
male, 25, Government, Virgo, 828.409836, 4.150895, 1.360656, 0.039182, 0.000082, 0.032857, 0.054542, 0.024150, 0.051914, 0.029571, 0.022178 
female, 35, indUnk, Capricorn, 1550.831081, 4.106031, 3.601351, 0.048606, 0.000340, 0.026941, 0.049178, 0.033865, 0.055726, 0.039589, 0.016905 
female, 33, Architecture, Virgo, 619.257426, 4.177465, 2.856436, 0.025781, 0.000067, 0.026717, 0.047923, 0.006145, 0.056138, 0.007147, 0.026550 
male, 24, BusinessServices, Taurus, 2930.000000, 4.244070, 30.625000, 0.033044, 0.000091, 0.031142, 0.075140, 0.014394, 0.054680, 0.020007, 0.020822 
male, 37, indUnk, Virgo, 509.636364, 4.750847, 0.863636, 0.040678, 0.000000, 0.034746, 0.046186, 0.000424, 0.054237, 0.003814, 0.022881 
male, 24, Education, Leo, 1312.286792, 4.161005, 2.022642, 0.054227, 0.000108, 0.024601, 0.052276, 0.031840, 0.054143, 0.039115, 0.017613 
male, 26, Advertising, Libra, 330.787879, 4.232648, 1.696970, 0.051958, 0.000000, 0.034122, 0.039162, 0.030244, 0.038775, 0.041101, 0.031020 
male, 24, Non-Profit, Virgo, 880.483871, 4.064175, 8.177419, 0.049062, 0.000000, 0.031194, 0.049211, 0.031269, 0.051370, 0.035810, 0.016677 
male, 34, indUnk, Taurus, 247.470588, 4.115432, 2.691176, 0.047200, 0.000245, 0.023722, 0.057227, 0.017119, 0.042553, 0.018586, 0.019565 
male, 24, indUnk, Taurus, 546.716346, 4.082023, 2.567308, 0.043219, 0.000144, 0.026025, 0.048855, 0.026168, 0.054096, 0.033707, 0.017410 
male, 37, indUnk, Leo, 1368.507589, 4.286050, 2.205734, 0.043921, 0.000127, 0.032196, 0.053966, 0.024311, 0.057700, 0.031303, 0.026883 
male, 37, indUnk, Capricorn, 1861.671429, 4.078141, 6.685714, 0.045095, 0.000250, 0.030105, 0.056611, 0.027194, 0.050289, 0.028446, 0.018808 
male, 16, indUnk, Sagittarius, 1391.857143, 4.361235, 9.857143, 0.039391, 0.000000, 0.039839, 0.051030, 0.021934, 0.051477, 0.023724, 0.023724 
male, 23, Engineering, Cancer, 1239.146341, 4.168444, 10.756098, 0.037332, 0.000164, 0.025353, 0.060798, 0.022399, 0.050213, 0.026830, 0.018215 
female, 25, Student, Sagittarius, 798.900000, 4.049848, 7.800000, 0.050693, 0.000169, 0.024755, 0.041822, 0.037682, 0.052889, 0.047651, 0.017320 
female, 16, HumanResources, Scorpio, 1189.875000, 3.676709, 1.500000, 0.069911, 0.000000, 0.013132, 0.030127, 0.056779, 0.069911, 0.071456, 0.010042 
female, 16, indUnk, Virgo, 829.421053, 3.834307, 0.684211, 0.071533, 0.002433, 0.022628, 0.023601, 0.063990, 0.042092, 0.078345, 0.008273 
male, 17, Internet, Scorpio, 504.625000, 3.870566, 4.750000, 0.066155, 0.000000, 0.020134, 0.030681, 0.058485, 0.036433, 0.068073, 0.014382 
male, 23, Technology, Leo, 720.285714, 4.095857, 36.000000, 0.056458, 0.000000, 0.024777, 0.047116, 0.042242, 0.064988, 0.047116, 0.011373 
male, 24, indUnk, Leo, 834.430168, 4.082183, 2.720670, 0.047993, 0.000219, 0.033945, 0.039493, 0.032851, 0.053158, 0.042390, 0.016699 
female, 24, Internet, Aries, 1472.054264, 4.032597, 2.058140, 0.057560, 0.000096, 0.030208, 0.044288, 0.042599, 0.044415, 0.050064, 0.016511 
male, 23, Student, Libra, 408.031250, 4.005215, 7.984375, 0.039571, 0.000613, 0.024847, 0.039571, 0.026534, 0.047853, 0.032975, 0.016871 
male, 15, indUnk, Aquarius, 546.555556, 3.951004, 0.000000, 0.045783, 0.000000, 0.017671, 0.044177, 0.028916, 0.070683, 0.032932, 0.009639 
female, 24, indUnk, Cancer, 1087.500000, 3.979872, 11.750000, 0.055810, 0.000000, 0.035682, 0.024703, 0.042086, 0.065874, 0.051235, 0.013724 
female, 24, Communications-Media, Cancer, 527.036364, 4.163602, 3.872727, 0.044240, 0.000144, 0.040218, 0.031744, 0.033180, 0.047257, 0.042947, 0.016087 
female, 23, Communications-Media, Taurus, 464.250000, 4.173034, 0.000000, 0.078652, 0.000000, 0.022472, 0.035955, 0.042697, 0.047191, 0.053933, 0.006742 
female, 38, indUnk, Cancer, 909.000000, 4.181233, 1.000000, 0.032199, 0.000000, 0.039558, 0.052438, 0.022079, 0.051518, 0.022999, 0.022079 
male, 25, BusinessServices, Sagittarius, 358.939394, 3.867124, 1.696970, 0.051910, 0.000326, 0.026771, 0.043095, 0.041789, 0.045380, 0.044727, 0.014691 
male, 35, Consulting, Aquarius, 446.641026, 4.191290, 12.384615, 0.042108, 0.000241, 0.023099, 0.053417, 0.019731, 0.044273, 0.022859, 0.015159 
male, 17, Technology, Virgo, 989.533816, 4.047093, 1.492754, 0.045710, 0.003151, 0.028422, 0.041176, 0.032047, 0.051183, 0.039634, 0.016063 
female, 17, indUnk, Libra, 376.200000, 3.788520, 11.800000, 0.069486, 0.000000, 0.024169, 0.023162, 0.061430, 0.054381, 0.077543, 0.009063 
male, 27, indUnk, Taurus, 1481.690513, 4.003761, 0.000000, 0.050156, 0.000105, 0.031615, 0.046441, 0.037124, 0.052917, 0.038797, 0.019037 
female, 17, indUnk, Aquarius, 1976.945763, 3.911856, 1.800000, 0.059563, 0.000859, 0.026569, 0.034832, 0.049703, 0.059731, 0.053761, 0.015280 
female, 17, Student, Leo, 809.031250, 3.830300, 13.281250, 0.066134, 0.000148, 0.022045, 0.029442, 0.055777, 0.044533, 0.066430, 0.012428 
male, 39, Advertising, Aries, 491.948276, 4.640267, 8.827586, 0.042283, 0.000000, 0.040332, 0.054155, 0.010408, 0.041958, 0.014149, 0.021630 
male, 38, Arts, Taurus, 1807.435897, 4.791327, 9.743590, 0.019168, 0.000068, 0.034530, 0.065253, 0.003670, 0.049144, 0.005166, 0.024334 
female, 33, indUnk, Leo, 729.400000, 3.938445, 3.800000, 0.074514, 0.000000, 0.025378, 0.037797, 0.052376, 0.050756, 0.060475, 0.014579 
male, 17, Student, Cancer, 1071.894737, 4.009450, 3.052632, 0.060045, 0.000197, 0.028940, 0.038193, 0.042524, 0.050989, 0.050891, 0.018210 
male, 17, indUnk, Scorpio, 274.378049, 3.987770, 1.612805, 0.048121, 0.000222, 0.024637, 0.035005, 0.032790, 0.050913, 0.040456, 0.014667 
male, 23, Communications-Media, Gemini, 500.273438, 4.042103, 4.132812, 0.049615, 0.000252, 0.022346, 0.043934, 0.031499, 0.049236, 0.035349, 0.016160 
male, 41, Communications-Media, Libra, 1048.214286, 4.433535, 3.142857, 0.047432, 0.000000, 0.035650, 0.075831, 0.026586, 0.043807, 0.026586, 0.030816 
male, 37, Technology, Aries, 3015.493827, 4.746963, 6.555556, 0.026275, 0.000117, 0.035487, 0.068234, 0.003867, 0.047556, 0.005267, 0.030201 
female, 24, Publishing, Aries, 1134.379808, 4.196214, 1.276442, 0.032385, 0.000133, 0.025956, 0.036547, 0.024391, 0.039188, 0.029415, 0.014885 
male, 17, Student, Capricorn, 935.318182, 4.239184, 0.000000, 0.047384, 0.000000, 0.028842, 0.054388, 0.025340, 0.046560, 0.028018, 0.021220 
female, 15, Arts, Capricorn, 114.916667, 3.428216, 3.250000, 0.107313, 0.011809, 0.016159, 0.029418, 0.039155, 0.040398, 0.053657, 0.009944 
female, 16, Arts, Aquarius, 188.928571, 3.977444, 1.928571, 0.043609, 0.000000, 0.019549, 0.037594, 0.031579, 0.055639, 0.034586, 0.018045 
female, 15, indUnk, Leo, 1100.600000, 3.783431, 0.000000, 0.049158, 0.001031, 0.022344, 0.031626, 0.041251, 0.041939, 0.050533, 0.007563 
male, 23, Technology, Gemini, 1494.942029, 4.639858, 0.231884, 0.031959, 0.000247, 0.040483, 0.058790, 0.011088, 0.053438, 0.012302, 0.028833 
male, 26, indUnk, Gemini, 384.176471, 4.297653, 3.000000, 0.036411, 0.000219, 0.031586, 0.059882, 0.018425, 0.056811, 0.020838, 0.016451 
male, 17, Student, Gemini, 938.912088, 4.006612, 5.769231, 0.066307, 0.000000, 0.031559, 0.043845, 0.051911, 0.046706, 0.054068, 0.019601 
male, 33, Internet, Capricorn, 701.379518, 5.260188, 1.765060, 0.036324, 0.000045, 0.045225, 0.037273, 0.001265, 0.057016, 0.001762, 0.019292 
male, 25, Transportation, Cancer, 587.090909, 4.031211, 3.454545, 0.041199, 0.000000, 0.026217, 0.045568, 0.026217, 0.043071, 0.028714, 0.018102 
male, 42, indUnk, Gemini, 629.000000, 4.138158, 15.666667, 0.059211, 0.000000, 0.061404, 0.050439, 0.052632, 0.030702, 0.059211, 0.021930 
male, 26, indUnk, Cancer, 501.250000, 3.970297, 1.875000, 0.054455, 0.000990, 0.018812, 0.041584, 0.038614, 0.059406, 0.044554, 0.017822 
female, 23, indUnk, Virgo, 229.766667, 3.977496, 2.500000, 0.047317, 0.000000, 0.025389, 0.046740, 0.032891, 0.060589, 0.040969, 0.019042 
male, 14, Student, Sagittarius, 216.136364, 4.071279, 1.460227, 0.037941, 0.000268, 0.024723, 0.042436, 0.022797, 0.052122, 0.031894, 0.016000 
female, 16, Fashion, Pisces, 484.689655, 3.651858, 3.606897, 0.064276, 0.000727, 0.012419, 0.025045, 0.047337, 0.043804, 0.056378, 0.008937 
male, 34, Religion, Leo, 256.714286, 4.093394, 4.857143, 0.047836, 0.000000, 0.025057, 0.041002, 0.027335, 0.045558, 0.029613, 0.013667 
male, 17, Student, Taurus, 1481.117647, 4.435265, 31.000000, 0.038048, 0.000176, 0.046151, 0.045623, 0.026775, 0.048441, 0.032059, 0.021138 
male, 17, Consulting, Aquarius, 983.066667, 4.126371, 1.386667, 0.054735, 0.000056, 0.035734, 0.045109, 0.040016, 0.049138, 0.046396, 0.019616 
male, 14, Student, Leo, 781.168067, 3.855380, 0.000000, 0.053730, 0.000954, 0.023018, 0.030919, 0.041453, 0.039462, 0.049624, 0.016113 
female, 25, indUnk, Leo, 435.681818, 3.957473, 3.272727, 0.053262, 0.000000, 0.026012, 0.033443, 0.036334, 0.058629, 0.042527, 0.016928 
female, 15, Student, Taurus, 451.559006, 3.850077, 0.000000, 0.061696, 0.000106, 0.018112, 0.041201, 0.046444, 0.038977, 0.056559, 0.011386 
female, 17, Non-Profit, Taurus, 491.700000, 3.902381, 6.000000, 0.061111, 0.000000, 0.028571, 0.038095, 0.050000, 0.064286, 0.059524, 0.015873 
female, 15, Student, Libra, 516.428571, 3.806677, 9.638655, 0.061013, 0.001177, 0.020503, 0.028370, 0.046209, 0.058722, 0.053394, 0.010778 
male, 25, Technology, Sagittarius, 733.214286, 4.065347, 25.071429, 0.048317, 0.000792, 0.032079, 0.054653, 0.032871, 0.057426, 0.035248, 0.022970 
male, 27, Internet, Aquarius, 488.761905, 4.673953, 0.000000, 0.024135, 0.000455, 0.019581, 0.058288, 0.009563, 0.038707, 0.012295, 0.010018 
female, 16, indUnk, Gemini, 873.957895, 3.996438, 5.505263, 0.058532, 0.000193, 0.026763, 0.034657, 0.046546, 0.044525, 0.053574, 0.013863 
male, 16, Student, Leo, 750.098814, 4.044133, 0.000000, 0.050825, 0.001790, 0.026211, 0.038657, 0.037165, 0.044325, 0.043302, 0.016068 
male, 16, Technology, Scorpio, 449.069767, 4.033842, 0.000000, 0.058492, 0.001044, 0.032379, 0.041780, 0.032588, 0.050971, 0.041153, 0.015041 
female, 17, Student, Cancer, 458.014925, 3.909421, 3.843284, 0.060577, 0.000318, 0.028409, 0.026116, 0.051213, 0.046054, 0.057965, 0.015797 
male, 23, Arts, Pisces, 741.031250, 4.128308, 16.375000, 0.051358, 0.000000, 0.030118, 0.049791, 0.038127, 0.056233, 0.040564, 0.025940 
female, 16, Student, Taurus, 1005.442953, 3.982429, 0.604027, 0.054415, 0.001542, 0.027434, 0.032484, 0.041549, 0.046201, 0.049019, 0.014594 
female, 24, Communications-Media, Pisces, 807.469880, 3.894248, 6.036145, 0.056827, 0.000813, 0.024463, 0.037769, 0.045206, 0.041952, 0.054387, 0.010924 
male, 23, Non-Profit, Scorpio, 584.153846, 4.289184, 1.923077, 0.046315, 0.000000, 0.030500, 0.049421, 0.022875, 0.042079, 0.025699, 0.018074 
male, 24, Student, Pisces, 1759.250000, 4.208732, 0.000000, 0.044856, 0.000598, 0.035586, 0.048445, 0.030203, 0.055323, 0.036184, 0.022428 
male, 35, indUnk, Pisces, 1396.142222, 4.383309, 1.160000, 0.046480, 0.000007, 0.044045, 0.048943, 0.022138, 0.055878, 0.026714, 0.024405 
male, 39, indUnk, Aquarius, 741.652778, 4.252867, 1.027778, 0.040299, 0.000000, 0.038547, 0.050175, 0.024450, 0.052565, 0.028194, 0.019990 
female, 33, Manufacturing, Aries, 656.523810, 4.172821, 0.380952, 0.054479, 0.000000, 0.030418, 0.053117, 0.038741, 0.056295, 0.043584, 0.025726 
female, 23, indUnk, Scorpio, 282.775500, 4.071430, 0.626345, 0.044892, 0.000553, 0.028826, 0.038080, 0.028479, 0.041637, 0.034855, 0.017416 
male, 25, Internet, Cancer, 6633.250000, 4.096284, 0.000000, 0.041993, 0.000000, 0.032266, 0.051462, 0.027841, 0.052182, 0.030877, 0.020893 
male, 23, Advertising, Taurus, 1307.481928, 3.986372, 6.265060, 0.041693, 0.000367, 0.021306, 0.036734, 0.034052, 0.044631, 0.038791, 0.010469 
female, 34, indUnk, Scorpio, 1018.862069, 4.131653, 1.125000, 0.051974, 0.000096, 0.035579, 0.041836, 0.032957, 0.052158, 0.038952, 0.019384 
male, 36, indUnk, Gemini, 335.111111, 4.111577, 2.658120, 0.049077, 0.000419, 0.030831, 0.047294, 0.026951, 0.048658, 0.032299, 0.020134 
female, 17, Student, Leo, 707.250000, 4.119103, 0.000000, 0.050670, 0.000582, 0.027373, 0.033780, 0.038148, 0.048340, 0.046302, 0.018055 
female, 40, Internet, Sagittarius, 541.951681, 4.315956, 1.094538, 0.051329, 0.000167, 0.033126, 0.040421, 0.025932, 0.052316, 0.032591, 0.018286 
female, 27, indUnk, Pisces, 560.093985, 4.022490, 1.793233, 0.040310, 0.000972, 0.025973, 0.044252, 0.028403, 0.046817, 0.032966, 0.014445 
male, 44, indUnk, Gemini, 616.269231, 4.680526, 5.628205, 0.053554, 0.000000, 0.032619, 0.045764, 0.026777, 0.058812, 0.026777, 0.019182 
male, 44, indUnk, Libra, 484.736842, 4.325975, 1.157895, 0.038985, 0.000000, 0.037107, 0.043682, 0.015970, 0.053077, 0.017849, 0.022076 
male, 33, Government, Sagittarius, 784.666667, 4.065630, 1.166667, 0.044905, 0.000000, 0.024180, 0.032815, 0.037133, 0.040587, 0.041451, 0.018998 
